example_index,example_id,measurement_order_position,policy_id
196,wildguard-1032,4,compact_to_qwen::cheap_only
196,wildguard-1032,5,compact_to_qwen::full_information
196,wildguard-1032,6,compact_to_qwen::selective_deployable::0.10
196,wildguard-1032,7,compact_to_qwen::selective_deployable::0.25
196,wildguard-1032,8,compact_to_qwen::selective_deployable::0.50
196,wildguard-1032,9,rule_compact_to_qwen::cheap_only
196,wildguard-1032,10,rule_compact_to_qwen::full_information
196,wildguard-1032,11,rule_compact_to_qwen::selective_deployable::0.10
196,wildguard-1032,12,rule_compact_to_qwen::selective_deployable::0.25
196,wildguard-1032,13,rule_compact_to_qwen::selective_deployable::0.50
196,wildguard-1032,14,rule_to_compact::cheap_only
197,wildguard-1413,0,rule_to_compact::selective_deployable::0.10
197,wildguard-1413,1,rule_to_compact::selective_deployable::0.25
197,wildguard-1413,2,rule_to_compact::selective_deployable::0.50
197,wildguard-1413,3,compact_to_qwen::cheap_only
197,wildguard-1413,4,compact_to_qwen::full_information
197,wildguard-1413,5,compact_to_qwen::selective_deployable::0.10
197,wildguard-1413,6,compact_to_qwen::selective_deployable::0.25
197,wildguard-1413,7,compact_to_qwen::selective_deployable::0.50
197,wildguard-1413,8,rule_compact_to_qwen::cheap_only
197,wildguard-1413,9,rule_compact_to_qwen::full_information
197,wildguard-1413,10,rule_compact_to_qwen::selective_deployable::0.10
197,wildguard-1413,11,rule_compact_to_qwen::selective_deployable::0.25
197,wildguard-1413,12,rule_compact_to_qwen::selective_deployable::0.50
197,wildguard-1413,13,rule_to_compact::cheap_only
197,wildguard-1413,14,rule_to_compact::full_information
198,wildguard-0381,0,rule_to_compact::selective_deployable::0.25
198,wildguard-0381,1,rule_to_compact::selective_deployable::0.50
198,wildguard-0381,2,compact_to_qwen::cheap_only
198,wildguard-0381,3,compact_to_qwen::full_information
198,wildguard-0381,4,compact_to_qwen::selective_deployable::0.10
198,wildguard-0381,5,compact_to_qwen::selective_deployable::0.25
198,wildguard-0381,6,compact_to_qwen::selective_deployable::0.50
198,wildguard-0381,7,rule_compact_to_qwen::cheap_only
198,wildguard-0381,8,rule_compact_to_qwen::full_information
198,wildguard-0381,9,rule_compact_to_qwen::selective_deployable::0.10
198,wildguard-0381,10,rule_compact_to_qwen::selective_deployable::0.25
198,wildguard-0381,11,rule_compact_to_qwen::selective_deployable::0.50
198,wildguard-0381,12,rule_to_compact::cheap_only
198,wildguard-0381,13,rule_to_compact::full_information
198,wildguard-0381,14,rule_to_compact::selective_deployable::0.10
199,wildguard-0241,0,rule_to_compact::selective_deployable::0.50
199,wildguard-0241,1,compact_to_qwen::cheap_only
199,wildguard-0241,2,compact_to_qwen::full_information
199,wildguard-0241,3,compact_to_qwen::selective_deployable::0.10
199,wildguard-0241,4,compact_to_qwen::selective_deployable::0.25
199,wildguard-0241,5,compact_to_qwen::selective_deployable::0.50
199,wildguard-0241,6,rule_compact_to_qwen::cheap_only
199,wildguard-0241,7,rule_compact_to_qwen::full_information
199,wildguard-0241,8,rule_compact_to_qwen::selective_deployable::0.10
199,wildguard-0241,9,rule_compact_to_qwen::selective_deployable::0.25
199,wildguard-0241,10,rule_compact_to_qwen::selective_deployable::0.50
199,wildguard-0241,11,rule_to_compact::cheap_only
199,wildguard-0241,12,rule_to_compact::full_information
199,wildguard-0241,13,rule_to_compact::selective_deployable::0.10
199,wildguard-0241,14,rule_to_compact::selective_deployable::0.25
200,wildguard-1514,0,compact_to_qwen::cheap_only
200,wildguard-1514,1,compact_to_qwen::full_information
200,wildguard-1514,2,compact_to_qwen::selective_deployable::0.10
200,wildguard-1514,3,compact_to_qwen::selective_deployable::0.25
200,wildguard-1514,4,compact_to_qwen::selective_deployable::0.50
200,wildguard-1514,5,rule_compact_to_qwen::cheap_only
200,wildguard-1514,6,rule_compact_to_qwen::full_information
200,wildguard-1514,7,rule_compact_to_qwen::selective_deployable::0.10
200,wildguard-1514,8,rule_compact_to_qwen::selective_deployable::0.25
200,wildguard-1514,9,rule_compact_to_qwen::selective_deployable::0.50
200,wildguard-1514,10,rule_to_compact::cheap_only
200,wildguard-1514,11,rule_to_compact::full_information
200,wildguard-1514,12,rule_to_compact::selective_deployable::0.10
200,wildguard-1514,13,rule_to_compact::selective_deployable::0.25
200,wildguard-1514,14,rule_to_compact::selective_deployable::0.50
201,wildguard-1139,0,compact_to_qwen::full_information
201,wildguard-1139,1,compact_to_qwen::selective_deployable::0.10
201,wildguard-1139,2,compact_to_qwen::selective_deployable::0.25
201,wildguard-1139,3,compact_to_qwen::selective_deployable::0.50
201,wildguard-1139,4,rule_compact_to_qwen::cheap_only
201,wildguard-1139,5,rule_compact_to_qwen::full_information
201,wildguard-1139,6,rule_compact_to_qwen::selective_deployable::0.10
201,wildguard-1139,7,rule_compact_to_qwen::selective_deployable::0.25
201,wildguard-1139,8,rule_compact_to_qwen::selective_deployable::0.50
201,wildguard-1139,9,rule_to_compact::cheap_only
201,wildguard-1139,10,rule_to_compact::full_information
201,wildguard-1139,11,rule_to_compact::selective_deployable::0.10
201,wildguard-1139,12,rule_to_compact::selective_deployable::0.25
201,wildguard-1139,13,rule_to_compact::selective_deployable::0.50
201,wildguard-1139,14,compact_to_qwen::cheap_only
202,wildguard-0480,0,compact_to_qwen::selective_deployable::0.10
202,wildguard-0480,1,compact_to_qwen::selective_deployable::0.25
202,wildguard-0480,2,compact_to_qwen::selective_deployable::0.50
202,wildguard-0480,3,rule_compact_to_qwen::cheap_only
202,wildguard-0480,4,rule_compact_to_qwen::full_information
202,wildguard-0480,5,rule_compact_to_qwen::selective_deployable::0.10
202,wildguard-0480,6,rule_compact_to_qwen::selective_deployable::0.25
202,wildguard-0480,7,rule_compact_to_qwen::selective_deployable::0.50
202,wildguard-0480,8,rule_to_compact::cheap_only
202,wildguard-0480,9,rule_to_compact::full_information
202,wildguard-0480,10,rule_to_compact::selective_deployable::0.10
202,wildguard-0480,11,rule_to_compact::selective_deployable::0.25
202,wildguard-0480,12,rule_to_compact::selective_deployable::0.50
202,wildguard-0480,13,compact_to_qwen::cheap_only
202,wildguard-0480,14,compact_to_qwen::full_information
203,wildguard-1467,0,compact_to_qwen::selective_deployable::0.25
203,wildguard-1467,1,compact_to_qwen::selective_deployable::0.50
203,wildguard-1467,2,rule_compact_to_qwen::cheap_only
203,wildguard-1467,3,rule_compact_to_qwen::full_information
203,wildguard-1467,4,rule_compact_to_qwen::selective_deployable::0.10
203,wildguard-1467,5,rule_compact_to_qwen::selective_deployable::0.25
203,wildguard-1467,6,rule_compact_to_qwen::selective_deployable::0.50
203,wildguard-1467,7,rule_to_compact::cheap_only
203,wildguard-1467,8,rule_to_compact::full_information
203,wildguard-1467,9,rule_to_compact::selective_deployable::0.10
203,wildguard-1467,10,rule_to_compact::selective_deployable::0.25
203,wildguard-1467,11,rule_to_compact::selective_deployable::0.50
203,wildguard-1467,12,compact_to_qwen::cheap_only
203,wildguard-1467,13,compact_to_qwen::full_information
203,wildguard-1467,14,compact_to_qwen::selective_deployable::0.10
204,wildguard-1614,0,compact_to_qwen::selective_deployable::0.50
204,wildguard-1614,1,rule_compact_to_qwen::cheap_only
204,wildguard-1614,2,rule_compact_to_qwen::full_information
204,wildguard-1614,3,rule_compact_to_qwen::selective_deployable::0.10
204,wildguard-1614,4,rule_compact_to_qwen::selective_deployable::0.25
204,wildguard-1614,5,rule_compact_to_qwen::selective_deployable::0.50
204,wildguard-1614,6,rule_to_compact::cheap_only
204,wildguard-1614,7,rule_to_compact::full_information
204,wildguard-1614,8,rule_to_compact::selective_deployable::0.10
204,wildguard-1614,9,rule_to_compact::selective_deployable::0.25
204,wildguard-1614,10,rule_to_compact::selective_deployable::0.50
204,wildguard-1614,11,compact_to_qwen::cheap_only
204,wildguard-1614,12,compact_to_qwen::full_information
204,wildguard-1614,13,compact_to_qwen::selective_deployable::0.10
204,wildguard-1614,14,compact_to_qwen::selective_deployable::0.25
205,wildguard-1687,0,rule_compact_to_qwen::cheap_only
205,wildguard-1687,1,rule_compact_to_qwen::full_information
205,wildguard-1687,2,rule_compact_to_qwen::selective_deployable::0.10
205,wildguard-1687,3,rule_compact_to_qwen::selective_deployable::0.25
205,wildguard-1687,4,rule_compact_to_qwen::selective_deployable::0.50
205,wildguard-1687,5,rule_to_compact::cheap_only
205,wildguard-1687,6,rule_to_compact::full_information
205,wildguard-1687,7,rule_to_compact::selective_deployable::0.10
205,wildguard-1687,8,rule_to_compact::selective_deployable::0.25
205,wildguard-1687,9,rule_to_compact::selective_deployable::0.50
205,wildguard-1687,10,compact_to_qwen::cheap_only
205,wildguard-1687,11,compact_to_qwen::full_information
205,wildguard-1687,12,compact_to_qwen::selective_deployable::0.10
205,wildguard-1687,13,compact_to_qwen::selective_deployable::0.25
205,wildguard-1687,14,compact_to_qwen::selective_deployable::0.50
206,wildguard-0455,0,rule_compact_to_qwen::full_information
206,wildguard-0455,1,rule_compact_to_qwen::selective_deployable::0.10
206,wildguard-0455,2,rule_compact_to_qwen::selective_deployable::0.25
206,wildguard-0455,3,rule_compact_to_qwen::selective_deployable::0.50
206,wildguard-0455,4,rule_to_compact::cheap_only
206,wildguard-0455,5,rule_to_compact::full_information
206,wildguard-0455,6,rule_to_compact::selective_deployable::0.10
206,wildguard-0455,7,rule_to_compact::selective_deployable::0.25
206,wildguard-0455,8,rule_to_compact::selective_deployable::0.50
206,wildguard-0455,9,compact_to_qwen::cheap_only
206,wildguard-0455,10,compact_to_qwen::full_information
206,wildguard-0455,11,compact_to_qwen::selective_deployable::0.10
206,wildguard-0455,12,compact_to_qwen::selective_deployable::0.25
206,wildguard-0455,13,compact_to_qwen::selective_deployable::0.50
206,wildguard-0455,14,rule_compact_to_qwen::cheap_only
207,wildguard-1034,0,rule_compact_to_qwen::selective_deployable::0.10
207,wildguard-1034,1,rule_compact_to_qwen::selective_deployable::0.25
207,wildguard-1034,2,rule_compact_to_qwen::selective_deployable::0.50
207,wildguard-1034,3,rule_to_compact::cheap_only
207,wildguard-1034,4,rule_to_compact::full_information
207,wildguard-1034,5,rule_to_compact::selective_deployable::0.10
207,wildguard-1034,6,rule_to_compact::selective_deployable::0.25
207,wildguard-1034,7,rule_to_compact::selective_deployable::0.50
207,wildguard-1034,8,compact_to_qwen::cheap_only
207,wildguard-1034,9,compact_to_qwen::full_information
207,wildguard-1034,10,compact_to_qwen::selective_deployable::0.10
207,wildguard-1034,11,compact_to_qwen::selective_deployable::0.25
207,wildguard-1034,12,compact_to_qwen::selective_deployable::0.50
207,wildguard-1034,13,rule_compact_to_qwen::cheap_only
207,wildguard-1034,14,rule_compact_to_qwen::full_information
208,wildguard-0715,0,rule_compact_to_qwen::selective_deployable::0.25
208,wildguard-0715,1,rule_compact_to_qwen::selective_deployable::0.50
208,wildguard-0715,2,rule_to_compact::cheap_only
208,wildguard-0715,3,rule_to_compact::full_information
208,wildguard-0715,4,rule_to_compact::selective_deployable::0.10
208,wildguard-0715,5,rule_to_compact::selective_deployable::0.25
208,wildguard-0715,6,rule_to_compact::selective_deployable::0.50
208,wildguard-0715,7,compact_to_qwen::cheap_only
208,wildguard-0715,8,compact_to_qwen::full_information
208,wildguard-0715,9,compact_to_qwen::selective_deployable::0.10
208,wildguard-0715,10,compact_to_qwen::selective_deployable::0.25
208,wildguard-0715,11,compact_to_qwen::selective_deployable::0.50
208,wildguard-0715,12,rule_compact_to_qwen::cheap_only
208,wildguard-0715,13,rule_compact_to_qwen::full_information
208,wildguard-0715,14,rule_compact_to_qwen::selective_deployable::0.10
209,wildguard-0836,0,rule_compact_to_qwen::selective_deployable::0.50
209,wildguard-0836,1,rule_to_compact::cheap_only
209,wildguard-0836,2,rule_to_compact::full_information
209,wildguard-0836,3,rule_to_compact::selective_deployable::0.10
209,wildguard-0836,4,rule_to_compact::selective_deployable::0.25
209,wildguard-0836,5,rule_to_compact::selective_deployable::0.50
209,wildguard-0836,6,compact_to_qwen::cheap_only
209,wildguard-0836,7,compact_to_qwen::full_information
209,wildguard-0836,8,compact_to_qwen::selective_deployable::0.10
209,wildguard-0836,9,compact_to_qwen::selective_deployable::0.25
209,wildguard-0836,10,compact_to_qwen::selective_deployable::0.50
209,wildguard-0836,11,rule_compact_to_qwen::cheap_only
209,wildguard-0836,12,rule_compact_to_qwen::full_information
209,wildguard-0836,13,rule_compact_to_qwen::selective_deployable::0.10
209,wildguard-0836,14,rule_compact_to_qwen::selective_deployable::0.25
210,wildguard-1695,0,rule_to_compact::cheap_only
210,wildguard-1695,1,rule_to_compact::full_information
210,wildguard-1695,2,rule_to_compact::selective_deployable::0.10
210,wildguard-1695,3,rule_to_compact::selective_deployable::0.25
210,wildguard-1695,4,rule_to_compact::selective_deployable::0.50
210,wildguard-1695,5,compact_to_qwen::cheap_only
210,wildguard-1695,6,compact_to_qwen::full_information
210,wildguard-1695,7,compact_to_qwen::selective_deployable::0.10
210,wildguard-1695,8,compact_to_qwen::selective_deployable::0.25
210,wildguard-1695,9,compact_to_qwen::selective_deployable::0.50
210,wildguard-1695,10,rule_compact_to_qwen::cheap_only
210,wildguard-1695,11,rule_compact_to_qwen::full_information
210,wildguard-1695,12,rule_compact_to_qwen::selective_deployable::0.10
210,wildguard-1695,13,rule_compact_to_qwen::selective_deployable::0.25
210,wildguard-1695,14,rule_compact_to_qwen::selective_deployable::0.50
211,wildguard-0252,0,rule_to_compact::full_information
211,wildguard-0252,1,rule_to_compact::selective_deployable::0.10
211,wildguard-0252,2,rule_to_compact::selective_deployable::0.25
211,wildguard-0252,3,rule_to_compact::selective_deployable::0.50
211,wildguard-0252,4,compact_to_qwen::cheap_only
211,wildguard-0252,5,compact_to_qwen::full_information
211,wildguard-0252,6,compact_to_qwen::selective_deployable::0.10
211,wildguard-0252,7,compact_to_qwen::selective_deployable::0.25
211,wildguard-0252,8,compact_to_qwen::selective_deployable::0.50
211,wildguard-0252,9,rule_compact_to_qwen::cheap_only
211,wildguard-0252,10,rule_compact_to_qwen::full_information
211,wildguard-0252,11,rule_compact_to_qwen::selective_deployable::0.10
211,wildguard-0252,12,rule_compact_to_qwen::selective_deployable::0.25
211,wildguard-0252,13,rule_compact_to_qwen::selective_deployable::0.50
211,wildguard-0252,14,rule_to_compact::cheap_only
212,wildguard-1037,0,rule_to_compact::selective_deployable::0.10
212,wildguard-1037,1,rule_to_compact::selective_deployable::0.25
212,wildguard-1037,2,rule_to_compact::selective_deployable::0.50
212,wildguard-1037,3,compact_to_qwen::cheap_only
212,wildguard-1037,4,compact_to_qwen::full_information
212,wildguard-1037,5,compact_to_qwen::selective_deployable::0.10
212,wildguard-1037,6,compact_to_qwen::selective_deployable::0.25
212,wildguard-1037,7,compact_to_qwen::selective_deployable::0.50
212,wildguard-1037,8,rule_compact_to_qwen::cheap_only
212,wildguard-1037,9,rule_compact_to_qwen::full_information
212,wildguard-1037,10,rule_compact_to_qwen::selective_deployable::0.10
212,wildguard-1037,11,rule_compact_to_qwen::selective_deployable::0.25
212,wildguard-1037,12,rule_compact_to_qwen::selective_deployable::0.50
212,wildguard-1037,13,rule_to_compact::cheap_only
212,wildguard-1037,14,rule_to_compact::full_information
213,wildguard-1346,0,rule_to_compact::selective_deployable::0.25
213,wildguard-1346,1,rule_to_compact::selective_deployable::0.50
213,wildguard-1346,2,compact_to_qwen::cheap_only
213,wildguard-1346,3,compact_to_qwen::full_information
213,wildguard-1346,4,compact_to_qwen::selective_deployable::0.10
213,wildguard-1346,5,compact_to_qwen::selective_deployable::0.25
213,wildguard-1346,6,compact_to_qwen::selective_deployable::0.50
213,wildguard-1346,7,rule_compact_to_qwen::cheap_only
213,wildguard-1346,8,rule_compact_to_qwen::full_information
213,wildguard-1346,9,rule_compact_to_qwen::selective_deployable::0.10
213,wildguard-1346,10,rule_compact_to_qwen::selective_deployable::0.25
213,wildguard-1346,11,rule_compact_to_qwen::selective_deployable::0.50
213,wildguard-1346,12,rule_to_compact::cheap_only
213,wildguard-1346,13,rule_to_compact::full_information
213,wildguard-1346,14,rule_to_compact::selective_deployable::0.10
214,wildguard-0579,0,rule_to_compact::selective_deployable::0.50
